"","flight.date","flight.num","flight.origin","flight.dest","flight.deptime","flight.arrtime","flight.eq"
"1","2016-01-23","FR9021","ATH","EPMO","2016-01-23T15:50:00.000","2016-01-23T17:30:00.000","738"
"2","2016-01-23","FR4059","AGP","EPMO","2016-01-23T15:10:00.000","2016-01-23T19:05:00.000","738"
"3","2016-01-23","FR4055","BVA","EPMO","2016-01-23T15:55:00.000","2016-01-23T18:10:00.000","738"
"4","2016-01-23","FR6944","BCN","EPMO","2016-01-23T16:20:00.000","2016-01-23T19:30:00.000","738"
"5","2016-01-23","FR1062","MAD","EPMO","2016-01-23T16:30:00.000","2016-01-23T19:55:00.000","738"
"6","2016-01-23","FR7011","NYO","EPMO","2016-01-23T16:35:00.000","2016-01-23T18:05:00.000","738"
"7","2016-01-23","FR2283","STN","EPMO","2016-01-23T18:00:00.000","2016-01-23T21:15:00.000","738"
"8","2016-01-23","FR4135","BRS","EPMO","2016-01-23T18:05:00.000","2016-01-23T21:35:00.000","738"
"9","2016-01-24","FR6124","LPA","EPMO","2016-01-23T18:10:00.000","2016-01-24T00:45:00.000","738"
"10","2016-01-24","FR546","GOT","EPMO","2016-01-24T08:00:00.000","2016-01-24T09:35:00.000","738"
"11","2016-01-24","FR4043","LPL","EPMO","2016-01-24T06:35:00.000","2016-01-24T10:05:00.000","738"
"12","2016-01-24","FR1062","MAD","EPMO","2016-01-24T08:00:00.000","2016-01-24T11:25:00.000","738"
"13","2016-01-24","FR7023","RYG","EPMO","2016-01-24T07:00:00.000","2016-01-24T08:50:00.000","738"
"14","2016-01-24","FR1021","STN","EPMO","2016-01-24T08:55:00.000","2016-01-24T12:10:00.000","738"
"15","2016-01-24","FR8011","DUB","EPMO","2016-01-24T09:35:00.000","2016-01-24T13:25:00.000","738"
"16","2016-01-24","FR7025","CIA","EPMO","2016-01-24T11:10:00.000","2016-01-24T13:30:00.000","738"
"17","2016-01-24","FR8878","SNN","EPMO","2016-01-24T11:20:00.000","2016-01-24T15:20:00.000","738"
"18","2016-01-24","FR7011","NYO","EPMO","2016-01-24T11:30:00.000","2016-01-24T13:00:00.000","738"
"19","2016-01-24","FR2281","STN","EPMO","2016-01-24T12:00:00.000","2016-01-24T15:15:00.000","738"
"20","2016-01-24","FR5717","BLQ","EPMO","2016-01-24T13:20:00.000","2016-01-24T15:25:00.000","738"
"21","2016-01-24","FR2669","STN","EPMO","2016-01-24T14:15:00.000","2016-01-24T17:30:00.000","738"
"22","2016-01-24","FR4021","EIN","EPMO","2016-01-24T15:35:00.000","2016-01-24T17:25:00.000","738"
"23","2016-01-24","FR9021","ATH","EPMO","2016-01-24T15:50:00.000","2016-01-24T17:30:00.000","738"
"24","2016-01-24","FR5036","WRO","EPMO","2016-01-24T16:10:00.000","2016-01-24T17:10:00.000","738"
"25","2016-01-24","FR3898","BGY","EPMO","2016-01-24T21:10:00.000","2016-01-24T23:15:00.000","738"
"26","2016-01-24","FR4055","BVA","EPMO","2016-01-24T15:55:00.000","2016-01-24T18:10:00.000","738"
"27","2016-01-24","FR1404","CGN","EPMO","2016-01-24T19:55:00.000","2016-01-24T21:40:00.000","738"
"28","2016-01-24","FR1057","CRL","EPMO","2016-01-24T17:30:00.000","2016-01-24T19:30:00.000","738"
"29","2016-01-24","FR4543","DUB","EPMO","2016-01-24T17:40:00.000","2016-01-24T21:25:00.000","738"
"30","2016-01-24","FR3098","GDN","EPMO","2016-01-24T20:40:00.000","2016-01-24T21:25:00.000","738"
"31","2016-01-24","FR2283","STN","EPMO","2016-01-24T18:00:00.000","2016-01-24T21:15:00.000","738"
"32","2016-01-24","FR6122","TFS","EPMO","2016-01-24T15:50:00.000","2016-01-24T22:30:00.000","738"
"33","2016-01-25","FR1057","CRL","EPMO","2016-01-25T07:00:00.000","2016-01-25T09:00:00.000","738"
"34","2016-01-25","FR4021","EIN","EPMO","2016-01-25T08:10:00.000","2016-01-25T10:00:00.000","738"
"35","2016-01-25","FR3096","GDN","EPMO","2016-01-25T06:40:00.000","2016-01-25T07:25:00.000","738"
"36","2016-01-25","FR4043","LPL","EPMO","2016-01-25T06:35:00.000","2016-01-25T10:05:00.000","738"
"37","2016-01-25","FR7023","RYG","EPMO","2016-01-25T07:00:00.000","2016-01-25T08:50:00.000","738"
"38","2016-01-25","FR5032","WRO","EPMO","2016-01-25T06:50:00.000","2016-01-25T07:50:00.000","738"
"39","2016-01-25","FR6944","BCN","EPMO","2016-01-25T10:05:00.000","2016-01-25T13:15:00.000","738"
"40","2016-01-25","FR5717","BLQ","EPMO","2016-01-25T13:20:00.000","2016-01-25T15:25:00.000","738"
"41","2016-01-25","FR7025","CIA","EPMO","2016-01-25T11:10:00.000","2016-01-25T13:30:00.000","738"
"42","2016-01-25","FR8011","DUB","EPMO","2016-01-25T09:35:00.000","2016-01-25T13:25:00.000","738"
"43","2016-01-25","FR3098","GDN","EPMO","2016-01-25T16:00:00.000","2016-01-25T16:45:00.000","738"
"44","2016-01-25","FR1021","STN","EPMO","2016-01-25T08:55:00.000","2016-01-25T12:10:00.000","738"
"45","2016-01-25","FR2281","STN","EPMO","2016-01-25T12:00:00.000","2016-01-25T15:15:00.000","738"
"46","2016-01-25","FR2669","STN","EPMO","2016-01-25T14:15:00.000","2016-01-25T17:30:00.000","738"
"47","2016-01-25","FR5036","WRO","EPMO","2016-01-25T16:10:00.000","2016-01-25T17:10:00.000","738"
"48","2016-01-25","FR9021","ATH","EPMO","2016-01-25T17:25:00.000","2016-01-25T19:05:00.000","738"
"49","2016-01-25","FR3898","BGY","EPMO","2016-01-25T21:10:00.000","2016-01-25T23:15:00.000","738"
"50","2016-01-25","FR4055","BVA","EPMO","2016-01-25T15:55:00.000","2016-01-25T18:10:00.000","738"
"51","2016-01-25","FR1404","CGN","EPMO","2016-01-25T19:55:00.000","2016-01-25T21:40:00.000","738"
"52","2016-01-25","FR3960","CIA","EPMO","2016-01-25T18:10:00.000","2016-01-25T20:30:00.000","738"
"53","2016-01-25","FR1055","CRL","EPMO","2016-01-25T18:15:00.000","2016-01-25T20:15:00.000","738"
"54","2016-01-25","FR2264","LIS","EPMO","2016-01-25T15:50:00.000","2016-01-25T21:00:00.000","738"
"55","2016-01-25","FR1062","MAD","EPMO","2016-01-25T16:30:00.000","2016-01-25T19:55:00.000","738"
"56","2016-01-25","FR2283","STN","EPMO","2016-01-25T18:00:00.000","2016-01-25T21:15:00.000","738"
"57","2016-01-26","FR2666","MAN","EPMO","2016-01-26T06:30:00.000","2016-01-26T10:00:00.000","738"
"58","2016-01-26","FR3096","GDN","EPMO","2016-01-26T06:40:00.000","2016-01-26T07:25:00.000","738"
"59","2016-01-26","FR1002","ALC","EPMO","2016-01-26T06:40:00.000","2016-01-26T10:10:00.000","738"
"60","2016-01-26","FR5032","WRO","EPMO","2016-01-26T06:50:00.000","2016-01-26T07:50:00.000","738"
"61","2016-01-26","FR7023","RYG","EPMO","2016-01-26T07:00:00.000","2016-01-26T08:50:00.000","738"
"62","2016-01-26","FR4053","EMA","EPMO","2016-01-26T07:10:00.000","2016-01-26T10:35:00.000","738"
"63","2016-01-26","FR9021","ATH","EPMO","2016-01-26T15:50:00.000","2016-01-26T17:30:00.000","738"
"64","2016-01-26","FR7025","CIA","EPMO","2016-01-26T11:10:00.000","2016-01-26T13:30:00.000","738"
"65","2016-01-26","FR8011","DUB","EPMO","2016-01-26T09:35:00.000","2016-01-26T13:25:00.000","738"
"66","2016-01-26","FR7011","NYO","EPMO","2016-01-26T12:00:00.000","2016-01-26T13:30:00.000","738"
"67","2016-01-26","FR1021","STN","EPMO","2016-01-26T08:55:00.000","2016-01-26T12:10:00.000","738"
"68","2016-01-26","FR2281","STN","EPMO","2016-01-26T12:00:00.000","2016-01-26T15:15:00.000","738"
"69","2016-01-26","FR5036","WRO","EPMO","2016-01-26T16:10:00.000","2016-01-26T17:10:00.000","738"
"70","2016-01-26","FR4055","BVA","EPMO","2016-01-26T15:55:00.000","2016-01-26T18:10:00.000","738"
"71","2016-01-26","FR4059","AGP","EPMO","2016-01-26T16:00:00.000","2016-01-26T19:55:00.000","738"
"72","2016-01-26","FR6944","BCN","EPMO","2016-01-26T16:20:00.000","2016-01-26T19:30:00.000","738"
"73","2016-01-26","FR6132","FUE","EPMO","2016-01-26T16:50:00.000","2016-01-26T23:10:00.000","738"
"74","2016-01-26","FR4741","GLA","EPMO","2016-01-26T16:55:00.000","2016-01-26T20:30:00.000","738"
"75","2016-01-26","FR2283","STN","EPMO","2016-01-26T18:00:00.000","2016-01-26T21:15:00.000","738"
"76","2016-01-26","FR4135","BRS","EPMO","2016-01-26T18:05:00.000","2016-01-26T21:35:00.000","738"
"77","2016-01-26","FR1055","CRL","EPMO","2016-01-26T18:15:00.000","2016-01-26T20:15:00.000","738"
"78","2016-01-26","FR1404","CGN","EPMO","2016-01-26T19:55:00.000","2016-01-26T21:40:00.000","738"
"79","2016-01-26","FR3098","GDN","EPMO","2016-01-26T20:30:00.000","2016-01-26T21:15:00.000","738"
"80","2016-01-26","FR3898","BGY","EPMO","2016-01-26T21:10:00.000","2016-01-26T23:15:00.000","738"
"81","2016-01-27","FR3096","GDN","EPMO","2016-01-27T06:40:00.000","2016-01-27T07:25:00.000","738"
"82","2016-01-27","FR4043","LPL","EPMO","2016-01-27T06:35:00.000","2016-01-27T10:05:00.000","738"
"83","2016-01-27","FR7023","RYG","EPMO","2016-01-27T07:00:00.000","2016-01-27T08:50:00.000","738"
"84","2016-01-27","FR5032","WRO","EPMO","2016-01-27T06:50:00.000","2016-01-27T07:50:00.000","738"
"85","2016-01-27","FR9021","ATH","EPMO","2016-01-27T15:50:00.000","2016-01-27T17:30:00.000","738"
"86","2016-01-27","FR5717","BLQ","EPMO","2016-01-27T13:20:00.000","2016-01-27T15:25:00.000","738"
"87","2016-01-27","FR7025","CIA","EPMO","2016-01-27T11:10:00.000","2016-01-27T13:30:00.000","738"
"88","2016-01-27","FR8011","DUB","EPMO","2016-01-27T09:35:00.000","2016-01-27T13:25:00.000","738"
"89","2016-01-27","FR4021","EIN","EPMO","2016-01-27T14:35:00.000","2016-01-27T16:25:00.000","738"
"90","2016-01-27","FR3098","GDN","EPMO","2016-01-27T16:00:00.000","2016-01-27T16:45:00.000","738"
"91","2016-01-27","FR1021","STN","EPMO","2016-01-27T08:55:00.000","2016-01-27T12:10:00.000","738"
"92","2016-01-27","FR2281","STN","EPMO","2016-01-27T12:00:00.000","2016-01-27T15:15:00.000","738"
"93","2016-01-27","FR2669","STN","EPMO","2016-01-27T14:15:00.000","2016-01-27T17:30:00.000","738"
"94","2016-01-27","FR5036","WRO","EPMO","2016-01-27T16:10:00.000","2016-01-27T17:10:00.000","738"
"95","2016-01-27","FR3898","BGY","EPMO","2016-01-27T21:10:00.000","2016-01-27T23:15:00.000","738"
"96","2016-01-27","FR4055","BVA","EPMO","2016-01-27T15:55:00.000","2016-01-27T18:10:00.000","738"
"97","2016-01-27","FR1404","CGN","EPMO","2016-01-27T19:55:00.000","2016-01-27T21:40:00.000","738"
"98","2016-01-27","FR1055","CRL","EPMO","2016-01-27T18:15:00.000","2016-01-27T20:15:00.000","738"
"99","2016-01-27","FR1062","MAD","EPMO","2016-01-27T16:30:00.000","2016-01-27T19:55:00.000","738"
"100","2016-01-27","FR8878","SNN","EPMO","2016-01-27T14:30:00.000","2016-01-27T18:30:00.000","738"
"101","2016-01-27","FR2283","STN","EPMO","2016-01-27T18:00:00.000","2016-01-27T21:15:00.000","738"
"102","2016-01-28","FR2666","MAN","EPMO","2016-01-28T06:30:00.000","2016-01-28T10:00:00.000","738"
"103","2016-01-28","FR3096","GDN","EPMO","2016-01-28T06:40:00.000","2016-01-28T07:25:00.000","738"
"104","2016-01-28","FR5032","WRO","EPMO","2016-01-28T06:50:00.000","2016-01-28T07:50:00.000","738"
"105","2016-01-28","FR7023","RYG","EPMO","2016-01-28T07:00:00.000","2016-01-28T08:50:00.000","738"
"106","2016-01-28","FR1057","CRL","EPMO","2016-01-28T07:00:00.000","2016-01-28T09:00:00.000","738"
"107","2016-01-28","FR4053","EMA","EPMO","2016-01-28T07:10:00.000","2016-01-28T10:35:00.000","738"
"108","2016-01-28","FR1021","STN","EPMO","2016-01-28T08:55:00.000","2016-01-28T12:10:00.000","738"
"109","2016-01-28","FR8011","DUB","EPMO","2016-01-28T09:35:00.000","2016-01-28T13:25:00.000","738"
"110","2016-01-28","FR7025","CIA","EPMO","2016-01-28T11:10:00.000","2016-01-28T13:30:00.000","738"
"111","2016-01-28","FR7011","NYO","EPMO","2016-01-28T12:00:00.000","2016-01-28T13:30:00.000","738"
"112","2016-01-28","FR2281","STN","EPMO","2016-01-28T12:00:00.000","2016-01-28T15:15:00.000","738"
"113","2016-01-28","FR9021","ATH","EPMO","2016-01-28T15:50:00.000","2016-01-28T17:30:00.000","738"
"114","2016-01-28","FR5036","WRO","EPMO","2016-01-28T16:10:00.000","2016-01-28T17:10:00.000","738"
"115","2016-01-28","FR6122","TFS","EPMO","2016-01-28T15:40:00.000","2016-01-28T22:20:00.000","738"
"116","2016-01-28","FR4055","BVA","EPMO","2016-01-28T15:55:00.000","2016-01-28T18:10:00.000","738"
"117","2016-01-28","FR6944","BCN","EPMO","2016-01-28T16:20:00.000","2016-01-28T19:30:00.000","738"
"118","2016-01-28","FR4741","GLA","EPMO","2016-01-28T16:40:00.000","2016-01-28T20:15:00.000","738"
"119","2016-01-28","FR2283","STN","EPMO","2016-01-28T18:00:00.000","2016-01-28T21:15:00.000","738"
"120","2016-01-28","FR4135","BRS","EPMO","2016-01-28T18:05:00.000","2016-01-28T21:35:00.000","738"
"121","2016-01-28","FR3098","GDN","EPMO","2016-01-28T18:10:00.000","2016-01-28T18:55:00.000","738"
"122","2016-01-28","FR1055","CRL","EPMO","2016-01-28T18:15:00.000","2016-01-28T20:15:00.000","738"
"123","2016-01-28","FR1404","CGN","EPMO","2016-01-28T19:55:00.000","2016-01-28T21:40:00.000","738"
"124","2016-01-28","FR3898","BGY","EPMO","2016-01-28T21:10:00.000","2016-01-28T23:15:00.000","738"
"125","2016-01-29","FR4043","LPL","EPMO","2016-01-29T06:35:00.000","2016-01-29T10:05:00.000","738"
"126","2016-01-29","FR3096","GDN","EPMO","2016-01-29T06:40:00.000","2016-01-29T07:25:00.000","738"
"127","2016-01-29","FR6944","BCN","EPMO","2016-01-29T06:40:00.000","2016-01-29T09:50:00.000","738"
"128","2016-01-29","FR5032","WRO","EPMO","2016-01-29T06:50:00.000","2016-01-29T07:50:00.000","738"
"129","2016-01-29","FR7023","RYG","EPMO","2016-01-29T07:00:00.000","2016-01-29T08:50:00.000","738"
"130","2016-01-29","FR1057","CRL","EPMO","2016-01-29T07:00:00.000","2016-01-29T09:00:00.000","738"
"131","2016-01-29","FR4021","EIN","EPMO","2016-01-29T08:00:00.000","2016-01-29T09:50:00.000","738"
"132","2016-01-29","FR546","GOT","EPMO","2016-01-29T09:55:00.000","2016-01-29T11:30:00.000","738"
"133","2016-01-29","FR1021","STN","EPMO","2016-01-29T08:55:00.000","2016-01-29T12:10:00.000","738"
"134","2016-01-29","FR8011","DUB","EPMO","2016-01-29T09:35:00.000","2016-01-29T13:25:00.000","738"
"135","2016-01-29","FR7025","CIA","EPMO","2016-01-29T11:10:00.000","2016-01-29T13:30:00.000","738"
"136","2016-01-29","FR2281","STN","EPMO","2016-01-29T12:00:00.000","2016-01-29T15:15:00.000","738"
"137","2016-01-29","FR5717","BLQ","EPMO","2016-01-29T13:20:00.000","2016-01-29T15:25:00.000","738"
"138","2016-01-29","FR2669","STN","EPMO","2016-01-29T14:15:00.000","2016-01-29T17:30:00.000","738"
"139","2016-01-29","FR9021","ATH","EPMO","2016-01-29T15:50:00.000","2016-01-29T17:30:00.000","738"
"140","2016-01-29","FR3098","GDN","EPMO","2016-01-29T16:00:00.000","2016-01-29T16:45:00.000","738"
"141","2016-01-29","FR5036","WRO","EPMO","2016-01-29T16:10:00.000","2016-01-29T17:10:00.000","738"
"142","2016-01-29","FR2264","LIS","EPMO","2016-01-29T15:50:00.000","2016-01-29T21:00:00.000","738"
"143","2016-01-29","FR4055","BVA","EPMO","2016-01-29T15:55:00.000","2016-01-29T18:10:00.000","738"
"144","2016-01-29","FR1062","MAD","EPMO","2016-01-29T16:30:00.000","2016-01-29T19:55:00.000","738"
"145","2016-01-29","FR4543","DUB","EPMO","2016-01-29T17:40:00.000","2016-01-29T21:25:00.000","738"
"146","2016-01-29","FR2283","STN","EPMO","2016-01-29T18:00:00.000","2016-01-29T21:15:00.000","738"
"147","2016-01-29","FR3960","CIA","EPMO","2016-01-29T18:10:00.000","2016-01-29T20:30:00.000","738"
"148","2016-01-29","FR1055","CRL","EPMO","2016-01-29T18:15:00.000","2016-01-29T20:15:00.000","738"
"149","2016-01-29","FR1404","CGN","EPMO","2016-01-29T19:55:00.000","2016-01-29T21:40:00.000","738"
"150","2016-01-29","FR3898","BGY","EPMO","2016-01-29T21:10:00.000","2016-01-29T23:15:00.000","738"
"151","2016-01-23","FR8403","STN","BRQ","2016-01-23T18:00:00.000","2016-01-23T21:05:00.000","738"
"152","2016-01-24","FR8403","STN","BRQ","2016-01-24T18:00:00.000","2016-01-24T21:05:00.000","738"
"153","2016-01-25","FR8403","STN","BRQ","2016-01-25T18:00:00.000","2016-01-25T21:05:00.000","738"
"154","2016-01-28","FR8403","STN","BRQ","2016-01-28T18:00:00.000","2016-01-28T21:05:00.000","738"
"155","2016-01-23","FR198","SXF","BTS","2016-01-23T15:15:00.000","2016-01-23T16:30:00.000","738"
"156","2016-01-23","FR1246","ATH","BTS","2016-01-23T16:25:00.000","2016-01-23T17:35:00.000","738"
"157","2016-01-23","FR4023","LPL","BTS","2016-01-23T17:35:00.000","2016-01-23T21:05:00.000","738"
"158","2016-01-23","FR734","BHX","BTS","2016-01-23T17:45:00.000","2016-01-23T21:10:00.000","738"
"159","2016-01-23","FR9822","CIA","BTS","2016-01-23T19:35:00.000","2016-01-23T21:15:00.000","738"
"160","2016-01-23","FR2318","STN","BTS","2016-01-23T19:50:00.000","2016-01-23T23:05:00.000","738"
"161","2016-01-24","FR2314","STN","BTS","2016-01-24T08:30:00.000","2016-01-24T11:45:00.000","738"
"162","2016-01-24","FR4642","BGY","BTS","2016-01-24T10:35:00.000","2016-01-24T12:00:00.000","738"
"163","2016-01-24","FR4282","DUB","BTS","2016-01-24T09:25:00.000","2016-01-24T13:10:00.000","738"
"164","2016-01-24","FR4642","BGY","BTS","2016-01-24T10:35:00.000","2016-01-24T12:00:00.000","738"
"165","2016-01-24","FR2831","CRL","BTS","2016-01-24T14:25:00.000","2016-01-24T16:15:00.000","738"
"166","2016-01-24","FR198","SXF","BTS","2016-01-24T15:15:00.000","2016-01-24T16:30:00.000","738"
"167","2016-01-24","FR2306","LTN","BTS","2016-01-24T17:55:00.000","2016-01-24T21:10:00.000","738"
"168","2016-01-24","FR2318","STN","BTS","2016-01-24T19:50:00.000","2016-01-24T23:05:00.000","738"
"169","2016-01-25","FR2515","MAD","BTS","2016-01-25T06:15:00.000","2016-01-25T09:15:00.000","738"
"170","2016-01-25","FR2314","STN","BTS","2016-01-25T08:30:00.000","2016-01-25T11:45:00.000","738"
"171","2016-01-25","FR4642","BGY","BTS","2016-01-25T10:35:00.000","2016-01-25T12:00:00.000","738"
"172","2016-01-25","FR4282","DUB","BTS","2016-01-25T09:25:00.000","2016-01-25T13:10:00.000","738"
"173","2016-01-25","FR4642","BGY","BTS","2016-01-25T10:35:00.000","2016-01-25T12:00:00.000","738"
"174","2016-01-25","FR9026","GRO","BTS","2016-01-25T12:00:00.000","2016-01-25T14:15:00.000","738"
"175","2016-01-25","FR2831","CRL","BTS","2016-01-25T14:25:00.000","2016-01-25T16:15:00.000","738"
"176","2016-01-25","FR198","SXF","BTS","2016-01-25T15:15:00.000","2016-01-25T16:30:00.000","738"
"177","2016-01-25","FR2306","LTN","BTS","2016-01-25T17:55:00.000","2016-01-25T21:10:00.000","738"
"178","2016-01-25","FR2318","STN","BTS","2016-01-25T19:45:00.000","2016-01-25T23:00:00.000","738"
"179","2016-01-26","FR2314","STN","BTS","2016-01-26T08:30:00.000","2016-01-26T11:45:00.000","738"
"180","2016-01-26","FR4282","DUB","BTS","2016-01-26T09:25:00.000","2016-01-26T13:10:00.000","738"
"181","2016-01-26","FR8226","AHO","BTS","2016-01-26T10:40:00.000","2016-01-26T12:40:00.000","738"
"182","2016-01-26","FR9822","CIA","BTS","2016-01-26T14:40:00.000","2016-01-26T16:20:00.000","738"
"183","2016-01-26","FR198","SXF","BTS","2016-01-26T15:15:00.000","2016-01-26T16:30:00.000","738"
"184","2016-01-26","FR1246","ATH","BTS","2016-01-26T16:25:00.000","2016-01-26T17:35:00.000","738"
"185","2016-01-26","FR4023","LPL","BTS","2016-01-26T16:35:00.000","2016-01-26T20:05:00.000","738"
"186","2016-01-26","FR734","BHX","BTS","2016-01-26T17:30:00.000","2016-01-26T20:55:00.000","738"
"187","2016-01-26","FR2318","STN","BTS","2016-01-26T19:50:00.000","2016-01-26T23:05:00.000","738"
"188","2016-01-27","FR2515","MAD","BTS","2016-01-27T06:15:00.000","2016-01-27T09:15:00.000","738"
"189","2016-01-27","FR2314","STN","BTS","2016-01-27T08:30:00.000","2016-01-27T11:45:00.000","738"
"190","2016-01-27","FR4642","BGY","BTS","2016-01-27T10:35:00.000","2016-01-27T12:00:00.000","738"
"191","2016-01-27","FR4282","DUB","BTS","2016-01-27T09:25:00.000","2016-01-27T13:10:00.000","738"
"192","2016-01-27","FR4642","BGY","BTS","2016-01-27T10:35:00.000","2016-01-27T12:00:00.000","738"
"193","2016-01-27","FR2831","CRL","BTS","2016-01-27T14:25:00.000","2016-01-27T16:15:00.000","738"
"194","2016-01-27","FR198","SXF","BTS","2016-01-27T15:15:00.000","2016-01-27T16:30:00.000","738"
"195","2016-01-27","FR2306","LTN","BTS","2016-01-27T17:55:00.000","2016-01-27T21:10:00.000","738"
"196","2016-01-27","FR2318","STN","BTS","2016-01-27T19:50:00.000","2016-01-27T23:05:00.000","738"
"197","2016-01-28","FR2314","STN","BTS","2016-01-28T08:30:00.000","2016-01-28T11:45:00.000","738"
"198","2016-01-28","FR4282","DUB","BTS","2016-01-28T09:25:00.000","2016-01-28T13:10:00.000","738"
"199","2016-01-28","FR198","SXF","BTS","2016-01-28T15:15:00.000","2016-01-28T16:30:00.000","738"
