"","flight.date","fl.num","origin","dest","dep.time","arr.time","equipment","weekday","dep.airport","dep.city","dep.country","dep.lat","dep.long","arr.airport","arr.city","arr.country","arr.lat","arr.long"
"534","2016-01-28","FR3098","GDN","WMI",2016-01-28 18:10:00,2016-01-28 18:55:00,"738","Thu","Lech Walesa","Gdansk","Poland",54.377569,18.466222,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"535","2016-01-28","FR1055","CRL","WMI",2016-01-28 18:15:00,2016-01-28 20:15:00,"738","Thu","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"536","2016-01-28","FR1404","CGN","WMI",2016-01-28 19:55:00,2016-01-28 21:40:00,"738","Thu","Koln Bonn","Cologne","Germany",50.865917,7.142744,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"537","2016-01-28","FR3898","BGY","WMI",2016-01-28 21:10:00,2016-01-28 23:15:00,"738","Thu","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"538","2016-01-29","FR4043","LPL","WMI",2016-01-29 06:35:00,2016-01-29 10:05:00,"738","Fri","Liverpool","Liverpool","United Kingdom",53.333611,-2.849722,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"539","2016-01-29","FR3096","GDN","WMI",2016-01-29 06:40:00,2016-01-29 07:25:00,"738","Fri","Lech Walesa","Gdansk","Poland",54.377569,18.466222,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"540","2016-01-29","FR6944","BCN","WMI",2016-01-29 06:40:00,2016-01-29 09:50:00,"738","Fri","Barcelona","Barcelona","Spain",41.297078,2.078464,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"541","2016-01-29","FR5032","WRO","WMI",2016-01-29 06:50:00,2016-01-29 07:50:00,"738","Fri","Strachowice","Wroclaw","Poland",51.102683,16.885836,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"542","2016-01-29","FR7023","RYG","WMI",2016-01-29 07:00:00,2016-01-29 08:50:00,"738","Fri","Moss","Rygge","Norway",59.378933,10.785389,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"543","2016-01-29","FR1057","CRL","WMI",2016-01-29 07:00:00,2016-01-29 09:00:00,"738","Fri","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"544","2016-01-29","FR4021","EIN","WMI",2016-01-29 08:00:00,2016-01-29 09:50:00,"738","Fri","Eindhoven","Eindhoven","Netherlands",51.450139,5.374528,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"545","2016-01-29","FR546","GOT","WMI",2016-01-29 09:55:00,2016-01-29 11:30:00,"738","Fri","Landvetter","Gothenborg","Sweden",57.662836,12.279819,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"546","2016-01-29","FR1021","STN","WMI",2016-01-29 08:55:00,2016-01-29 12:10:00,"738","Fri","Stansted","London","United Kingdom",51.885,0.235,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"547","2016-01-29","FR8011","DUB","WMI",2016-01-29 09:35:00,2016-01-29 13:25:00,"738","Fri","Dublin","Dublin","Ireland",53.421333,-6.270075,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"548","2016-01-29","FR7025","CIA","WMI",2016-01-29 11:10:00,2016-01-29 13:30:00,"738","Fri","Ciampino","Rome","Italy",41.799361,12.594936,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"549","2016-01-29","FR2281","STN","WMI",2016-01-29 12:00:00,2016-01-29 15:15:00,"738","Fri","Stansted","London","United Kingdom",51.885,0.235,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"550","2016-01-29","FR5717","BLQ","WMI",2016-01-29 13:20:00,2016-01-29 15:25:00,"738","Fri","Bologna","Bologna","Italy",44.535444,11.288667,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"551","2016-01-29","FR2669","STN","WMI",2016-01-29 14:15:00,2016-01-29 17:30:00,"738","Fri","Stansted","London","United Kingdom",51.885,0.235,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"552","2016-01-29","FR9021","ATH","WMI",2016-01-29 15:50:00,2016-01-29 17:30:00,"738","Fri","Eleftherios Venizelos Intl","Athens","Greece",37.936358,23.944467,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"553","2016-01-29","FR3098","GDN","WMI",2016-01-29 16:00:00,2016-01-29 16:45:00,"738","Fri","Lech Walesa","Gdansk","Poland",54.377569,18.466222,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"554","2016-01-29","FR5036","WRO","WMI",2016-01-29 16:10:00,2016-01-29 17:10:00,"738","Fri","Strachowice","Wroclaw","Poland",51.102683,16.885836,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"555","2016-01-29","FR2264","LIS","WMI",2016-01-29 15:50:00,2016-01-29 21:00:00,"738","Fri","Lisboa","Lisbon","Portugal",38.781311,-9.135919,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"556","2016-01-29","FR4055","BVA","WMI",2016-01-29 15:55:00,2016-01-29 18:10:00,"738","Fri","Tille","Beauvais","France",49.454444,2.112778,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"557","2016-01-29","FR1062","MAD","WMI",2016-01-29 16:30:00,2016-01-29 19:55:00,"738","Fri","Barajas","Madrid","Spain",40.493556,-3.566764,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"558","2016-01-29","FR4543","DUB","WMI",2016-01-29 17:40:00,2016-01-29 21:25:00,"738","Fri","Dublin","Dublin","Ireland",53.421333,-6.270075,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"559","2016-01-29","FR2283","STN","WMI",2016-01-29 18:00:00,2016-01-29 21:15:00,"738","Fri","Stansted","London","United Kingdom",51.885,0.235,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"560","2016-01-29","FR3960","CIA","WMI",2016-01-29 18:10:00,2016-01-29 20:30:00,"738","Fri","Ciampino","Rome","Italy",41.799361,12.594936,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"561","2016-01-29","FR1055","CRL","WMI",2016-01-29 18:15:00,2016-01-29 20:15:00,"738","Fri","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"562","2016-01-29","FR1404","CGN","WMI",2016-01-29 19:55:00,2016-01-29 21:40:00,"738","Fri","Koln Bonn","Cologne","Germany",50.865917,7.142744,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"563","2016-01-29","FR3898","BGY","WMI",2016-01-29 21:10:00,2016-01-29 23:15:00,"738","Fri","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"Warsaw Modlin","Warsaw","Poland",52.451111,20.651667
"564","2016-01-23","FR8403","STN","BRQ",2016-01-23 18:00:00,2016-01-23 21:05:00,"738","Sat","Stansted","London","United Kingdom",51.885,0.235,"Turany","Brno","Czech Republic",49.151269,16.694433
"565","2016-01-24","FR8403","STN","BRQ",2016-01-24 18:00:00,2016-01-24 21:05:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Turany","Brno","Czech Republic",49.151269,16.694433
"566","2016-01-25","FR8403","STN","BRQ",2016-01-25 18:00:00,2016-01-25 21:05:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Turany","Brno","Czech Republic",49.151269,16.694433
"567","2016-01-28","FR8403","STN","BRQ",2016-01-28 18:00:00,2016-01-28 21:05:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"Turany","Brno","Czech Republic",49.151269,16.694433
"568","2016-01-23","FR198","SXF","BTS",2016-01-23 15:15:00,2016-01-23 16:30:00,"738","Sat","Schonefeld","Berlin","Germany",52.380001,13.5225,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"569","2016-01-23","FR1246","ATH","BTS",2016-01-23 16:25:00,2016-01-23 17:35:00,"738","Sat","Eleftherios Venizelos Intl","Athens","Greece",37.936358,23.944467,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"570","2016-01-23","FR4023","LPL","BTS",2016-01-23 17:35:00,2016-01-23 21:05:00,"738","Sat","Liverpool","Liverpool","United Kingdom",53.333611,-2.849722,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"571","2016-01-23","FR734","BHX","BTS",2016-01-23 17:45:00,2016-01-23 21:10:00,"738","Sat","Birmingham","Birmingham","United Kingdom",52.453856,-1.748028,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"572","2016-01-23","FR9822","CIA","BTS",2016-01-23 19:35:00,2016-01-23 21:15:00,"738","Sat","Ciampino","Rome","Italy",41.799361,12.594936,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"573","2016-01-23","FR2318","STN","BTS",2016-01-23 19:50:00,2016-01-23 23:05:00,"738","Sat","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"574","2016-01-24","FR2314","STN","BTS",2016-01-24 08:30:00,2016-01-24 11:45:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"575","2016-01-24","FR4642","BGY","BTS",2016-01-24 10:35:00,2016-01-24 12:00:00,"738","Sun","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"576","2016-01-24","FR4282","DUB","BTS",2016-01-24 09:25:00,2016-01-24 13:10:00,"738","Sun","Dublin","Dublin","Ireland",53.421333,-6.270075,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"577","2016-01-24","FR4642","BGY","BTS",2016-01-24 10:35:00,2016-01-24 12:00:00,"738","Sun","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"578","2016-01-24","FR2831","CRL","BTS",2016-01-24 14:25:00,2016-01-24 16:15:00,"738","Sun","Brussels South","Charleroi","Belgium",50.459197,4.453817,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"579","2016-01-24","FR198","SXF","BTS",2016-01-24 15:15:00,2016-01-24 16:30:00,"738","Sun","Schonefeld","Berlin","Germany",52.380001,13.5225,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"580","2016-01-24","FR2306","LTN","BTS",2016-01-24 17:55:00,2016-01-24 21:10:00,"738","Sun","Luton","London","United Kingdom",51.874722,-0.368333,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"581","2016-01-24","FR2318","STN","BTS",2016-01-24 19:50:00,2016-01-24 23:05:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"582","2016-01-25","FR2515","MAD","BTS",2016-01-25 06:15:00,2016-01-25 09:15:00,"738","Mon","Barajas","Madrid","Spain",40.493556,-3.566764,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"583","2016-01-25","FR2314","STN","BTS",2016-01-25 08:30:00,2016-01-25 11:45:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"584","2016-01-25","FR4642","BGY","BTS",2016-01-25 10:35:00,2016-01-25 12:00:00,"738","Mon","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"585","2016-01-25","FR4282","DUB","BTS",2016-01-25 09:25:00,2016-01-25 13:10:00,"738","Mon","Dublin","Dublin","Ireland",53.421333,-6.270075,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"586","2016-01-25","FR4642","BGY","BTS",2016-01-25 10:35:00,2016-01-25 12:00:00,"738","Mon","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"587","2016-01-25","FR9026","GRO","BTS",2016-01-25 12:00:00,2016-01-25 14:15:00,"738","Mon","Girona","Gerona","Spain",41.900969,2.760547,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"588","2016-01-25","FR2831","CRL","BTS",2016-01-25 14:25:00,2016-01-25 16:15:00,"738","Mon","Brussels South","Charleroi","Belgium",50.459197,4.453817,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"589","2016-01-25","FR198","SXF","BTS",2016-01-25 15:15:00,2016-01-25 16:30:00,"738","Mon","Schonefeld","Berlin","Germany",52.380001,13.5225,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"590","2016-01-25","FR2306","LTN","BTS",2016-01-25 17:55:00,2016-01-25 21:10:00,"738","Mon","Luton","London","United Kingdom",51.874722,-0.368333,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"591","2016-01-25","FR2318","STN","BTS",2016-01-25 19:45:00,2016-01-25 23:00:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"592","2016-01-26","FR2314","STN","BTS",2016-01-26 08:30:00,2016-01-26 11:45:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"593","2016-01-26","FR4282","DUB","BTS",2016-01-26 09:25:00,2016-01-26 13:10:00,"738","Tue","Dublin","Dublin","Ireland",53.421333,-6.270075,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"594","2016-01-26","FR8226","AHO","BTS",2016-01-26 10:40:00,2016-01-26 12:40:00,"738","Tue","Alghero","Alghero","Italy",40.632133,8.290772,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"595","2016-01-26","FR9822","CIA","BTS",2016-01-26 14:40:00,2016-01-26 16:20:00,"738","Tue","Ciampino","Rome","Italy",41.799361,12.594936,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"596","2016-01-26","FR198","SXF","BTS",2016-01-26 15:15:00,2016-01-26 16:30:00,"738","Tue","Schonefeld","Berlin","Germany",52.380001,13.5225,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"597","2016-01-26","FR1246","ATH","BTS",2016-01-26 16:25:00,2016-01-26 17:35:00,"738","Tue","Eleftherios Venizelos Intl","Athens","Greece",37.936358,23.944467,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"598","2016-01-26","FR4023","LPL","BTS",2016-01-26 16:35:00,2016-01-26 20:05:00,"738","Tue","Liverpool","Liverpool","United Kingdom",53.333611,-2.849722,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"599","2016-01-26","FR734","BHX","BTS",2016-01-26 17:30:00,2016-01-26 20:55:00,"738","Tue","Birmingham","Birmingham","United Kingdom",52.453856,-1.748028,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"600","2016-01-26","FR2318","STN","BTS",2016-01-26 19:50:00,2016-01-26 23:05:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"601","2016-01-27","FR2515","MAD","BTS",2016-01-27 06:15:00,2016-01-27 09:15:00,"738","Wed","Barajas","Madrid","Spain",40.493556,-3.566764,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"602","2016-01-27","FR2314","STN","BTS",2016-01-27 08:30:00,2016-01-27 11:45:00,"738","Wed","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"603","2016-01-27","FR4642","BGY","BTS",2016-01-27 10:35:00,2016-01-27 12:00:00,"738","Wed","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"604","2016-01-27","FR4282","DUB","BTS",2016-01-27 09:25:00,2016-01-27 13:10:00,"738","Wed","Dublin","Dublin","Ireland",53.421333,-6.270075,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"605","2016-01-27","FR4642","BGY","BTS",2016-01-27 10:35:00,2016-01-27 12:00:00,"738","Wed","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"606","2016-01-27","FR2831","CRL","BTS",2016-01-27 14:25:00,2016-01-27 16:15:00,"738","Wed","Brussels South","Charleroi","Belgium",50.459197,4.453817,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"607","2016-01-27","FR198","SXF","BTS",2016-01-27 15:15:00,2016-01-27 16:30:00,"738","Wed","Schonefeld","Berlin","Germany",52.380001,13.5225,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"608","2016-01-27","FR2306","LTN","BTS",2016-01-27 17:55:00,2016-01-27 21:10:00,"738","Wed","Luton","London","United Kingdom",51.874722,-0.368333,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"609","2016-01-27","FR2318","STN","BTS",2016-01-27 19:50:00,2016-01-27 23:05:00,"738","Wed","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"610","2016-01-28","FR2314","STN","BTS",2016-01-28 08:30:00,2016-01-28 11:45:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"611","2016-01-28","FR4282","DUB","BTS",2016-01-28 09:25:00,2016-01-28 13:10:00,"738","Thu","Dublin","Dublin","Ireland",53.421333,-6.270075,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"612","2016-01-28","FR198","SXF","BTS",2016-01-28 15:15:00,2016-01-28 16:30:00,"738","Thu","Schonefeld","Berlin","Germany",52.380001,13.5225,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"613","2016-01-28","FR1246","ATH","BTS",2016-01-28 16:25:00,2016-01-28 17:35:00,"738","Thu","Eleftherios Venizelos Intl","Athens","Greece",37.936358,23.944467,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"614","2016-01-28","FR4023","LPL","BTS",2016-01-28 14:40:00,2016-01-28 18:10:00,"738","Thu","Liverpool","Liverpool","United Kingdom",53.333611,-2.849722,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"615","2016-01-28","FR734","BHX","BTS",2016-01-28 17:30:00,2016-01-28 20:55:00,"738","Thu","Birmingham","Birmingham","United Kingdom",52.453856,-1.748028,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"616","2016-01-28","FR2831","CRL","BTS",2016-01-28 18:25:00,2016-01-28 20:15:00,"738","Thu","Brussels South","Charleroi","Belgium",50.459197,4.453817,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"617","2016-01-28","FR9822","CIA","BTS",2016-01-28 19:35:00,2016-01-28 21:15:00,"738","Thu","Ciampino","Rome","Italy",41.799361,12.594936,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"618","2016-01-28","FR2318","STN","BTS",2016-01-28 19:50:00,2016-01-28 23:05:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"619","2016-01-23","FR2621","VDA","BUD",2016-01-23 16:25:00,2016-01-23 19:05:00,"738","Sat","Ovda","Ovda","Israel",29.94025,34.93585,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"620","2016-01-23","FR8358","MAN","BUD",2016-01-23 16:35:00,2016-01-23 20:15:00,"738","Sat","Manchester","Manchester","United Kingdom",53.353744,-2.27495,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"621","2016-01-23","FR8394","BCN","BUD",2016-01-23 16:50:00,2016-01-23 19:35:00,"738","Sat","Barcelona","Barcelona","Spain",41.297078,2.078464,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"622","2016-01-23","FR8206","BRS","BUD",2016-01-23 19:05:00,2016-01-23 22:40:00,"738","Sat","Bristol","Bristol","United Kingdom",51.382669,-2.719089,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"623","2016-01-23","FR604","CPH","BUD",2016-01-23 21:30:00,2016-01-23 23:15:00,"738","Sat","Kastrup","Copenhagen","Denmark",55.617917,12.655972,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"624","2016-01-24","FR8368","MAD","BUD",2016-01-24 06:50:00,2016-01-24 10:05:00,"738","Sun","Barajas","Madrid","Spain",40.493556,-3.566764,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"625","2016-01-24","FR8418","CIA","BUD",2016-01-24 08:30:00,2016-01-24 10:10:00,"738","Sun","Ciampino","Rome","Italy",41.799361,12.594936,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"626","2016-01-24","FR8353","STN","BUD",2016-01-24 08:30:00,2016-01-24 12:00:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"627","2016-01-24","FR8416","CRL","BUD",2016-01-24 09:40:00,2016-01-24 11:40:00,"738","Sun","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"628","2016-01-24","FR8353","STN","BUD",2016-01-24 08:30:00,2016-01-24 12:00:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"629","2016-01-24","FR8445","STN","BUD",2016-01-24 11:45:00,2016-01-24 15:10:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"630","2016-01-24","FR8414","BVA","BUD",2016-01-24 13:25:00,2016-01-24 15:35:00,"738","Sun","Tille","Beauvais","France",49.454444,2.112778,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"631","2016-01-24","FR8412","BGY","BUD",2016-01-24 14:05:00,2016-01-24 15:40:00,"738","Sun","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"632","2016-01-24","FR8394","BCN","BUD",2016-01-24 16:50:00,2016-01-24 19:35:00,"738","Sun","Barcelona","Barcelona","Spain",41.297078,2.078464,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"633","2016-01-24","FR8371","STN","BUD",2016-01-24 17:35:00,2016-01-24 21:00:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"634","2016-01-24","FR1242","ATH","BUD",2016-01-24 18:20:00,2016-01-24 19:20:00,"738","Sun","Eleftherios Venizelos Intl","Athens","Greece",37.936358,23.944467,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"635","2016-01-24","FR8358","MAN","BUD",2016-01-24 19:10:00,2016-01-24 22:50:00,"738","Sun","Manchester","Manchester","United Kingdom",53.353744,-2.27495,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"636","2016-01-24","FR1023","DUB","BUD",2016-01-24 19:55:00,2016-01-24 23:55:00,"738","Sun","Dublin","Dublin","Ireland",53.421333,-6.270075,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"637","2016-01-24","FR604","CPH","BUD",2016-01-24 21:05:00,2016-01-24 22:50:00,"738","Sun","Kastrup","Copenhagen","Denmark",55.617917,12.655972,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"638","2016-01-25","FR1025","DUB","BUD",2016-01-25 07:20:00,2016-01-25 11:20:00,"738","Mon","Dublin","Dublin","Ireland",53.421333,-6.270075,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"639","2016-01-25","FR8418","CIA","BUD",2016-01-25 08:30:00,2016-01-25 10:10:00,"738","Mon","Ciampino","Rome","Italy",41.799361,12.594936,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"640","2016-01-25","FR8353","STN","BUD",2016-01-25 08:30:00,2016-01-25 12:00:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"641","2016-01-25","FR8416","CRL","BUD",2016-01-25 09:40:00,2016-01-25 11:40:00,"738","Mon","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"642","2016-01-25","FR8412","BGY","BUD",2016-01-25 14:05:00,2016-01-25 15:40:00,"738","Mon","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"643","2016-01-25","FR8414","BVA","BUD",2016-01-25 13:25:00,2016-01-25 15:35:00,"738","Mon","Tille","Beauvais","France",49.454444,2.112778,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"644","2016-01-25","FR8353","STN","BUD",2016-01-25 08:30:00,2016-01-25 12:00:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"645","2016-01-25","FR8445","STN","BUD",2016-01-25 11:45:00,2016-01-25 15:10:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"646","2016-01-25","FR1242","ATH","BUD",2016-01-25 18:20:00,2016-01-25 19:20:00,"738","Mon","Eleftherios Venizelos Intl","Athens","Greece",37.936358,23.944467,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"647","2016-01-25","FR8394","BCN","BUD",2016-01-25 16:50:00,2016-01-25 19:35:00,"738","Mon","Barcelona","Barcelona","Spain",41.297078,2.078464,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"648","2016-01-25","FR604","CPH","BUD",2016-01-25 21:30:00,2016-01-25 23:15:00,"738","Mon","Kastrup","Copenhagen","Denmark",55.617917,12.655972,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"649","2016-01-25","FR1023","DUB","BUD",2016-01-25 19:40:00,2016-01-25 23:40:00,"738","Mon","Dublin","Dublin","Ireland",53.421333,-6.270075,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"650","2016-01-25","FR5024","PSA","BUD",2016-01-25 19:00:00,2016-01-25 20:45:00,"738","Mon","Pisa","Pisa","Italy",43.683917,10.39275,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"651","2016-01-25","FR8371","STN","BUD",2016-01-25 17:35:00,2016-01-25 21:00:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"652","2016-01-26","FR8368","MAD","BUD",2016-01-26 06:50:00,2016-01-26 10:05:00,"738","Tue","Barajas","Madrid","Spain",40.493556,-3.566764,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"653","2016-01-26","FR8418","CIA","BUD",2016-01-26 08:30:00,2016-01-26 10:10:00,"738","Tue","Ciampino","Rome","Italy",41.799361,12.594936,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"654","2016-01-26","FR8353","STN","BUD",2016-01-26 08:30:00,2016-01-26 12:00:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"655","2016-01-26","FR8416","CRL","BUD",2016-01-26 09:40:00,2016-01-26 11:40:00,"738","Tue","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"656","2016-01-26","FR8353","STN","BUD",2016-01-26 08:30:00,2016-01-26 12:00:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
"657","2016-01-26","FR8445","STN","BUD",2016-01-26 11:45:00,2016-01-26 15:10:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Ferihegy","Budapest","Hungary",47.436933,19.255592
